2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
2.857000000000000000e+03;5.300000000000000000e+03;1.640000000000000000e+03;5.000000000000000000e+01;5.891596806387225342e+02;4.641437125748503263e+02;4.470858283433133806e+02;5.777045908183632719e+02
